unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,city,status,due_date,resolution_action_updated_date,community_board,council_district,police_precinct,borough,open_data_channel_type,latitude,longitude,valid_latitude,valid_longitude,has_valid_coordinates,valid_zip_format,borough_raw,status_raw,created_year,created_month_number,created_month_name,created_day_name,created_hour,created_date_only,is_closed,invalid_date_sequence,resolution_hours,resolution_days,sla_evaluable,sla_met
63572792,2025-01-01 00:21:23,2025-01-01 00:30:27,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11105,ASTORIA,Closed,,2025-01-01 00:30:30,01 QUEENS,22,Precinct 114,Queens,Mobile,40.772347420573446,-73.89868216457157,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.1511111111111111,0.006296296296296296,False,
63572794,2025-01-01 00:18:17,2025-01-01 00:25:21,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,NEW YORK,Closed,,2025-01-01 00:25:24,11 MANHATTAN,08,Precinct 23,Manhattan,Mobile,40.79504561775539,-73.94099004734319,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,0.11777777777777777,0.004907407407407407,False,
63572795,2025-01-01 01:06:46,2025-01-01 01:37:02,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,BROOKLYN,Closed,,2025-01-01 01:37:05,09 BROOKLYN,35,Precinct 71,Brooklyn,Online,40.664131656354186,-73.95986735388398,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.5044444444444445,0.02101851851851852,False,
63572809,2025-01-01 01:34:53,2025-01-01 01:36:19,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11203,BROOKLYN,Closed,,2025-01-01 01:36:23,09 BROOKLYN,40,Precinct 71,Brooklyn,Online,40.65941517743085,-73.9389835134306,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.02388888888888889,0.0009953703703703704,False,
63572887,2025-01-01 00:16:33,2025-01-01 02:03:58,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11415,KEW GARDENS,Closed,,2025-01-01 02:04:01,09 QUEENS,29,Precinct 102,Queens,Online,40.70728121272614,-73.82419499723893,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.7902777777777779,0.07459490740740742,False,
63572889,2025-01-01 01:12:48,2025-01-01 01:57:11,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11229,BROOKLYN,Closed,,2025-01-01 01:57:16,15 BROOKLYN,48,Precinct 61,Brooklyn,Mobile,40.59602945230954,-73.9497287199751,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.7397222222222222,0.030821759259259257,False,
63572892,2025-01-01 00:18:13,2025-01-02 02:04:28,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466,BRONX,Closed,,2025-01-02 02:04:31,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89652664639396,-73.85079393862412,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,25.770833333333332,1.073784722222222,False,
63572893,2025-01-01 01:36:08,2025-01-01 01:59:31,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10034,NEW YORK,Closed,,2025-01-01 01:59:36,12 MANHATTAN,10,Precinct 34,Manhattan,Mobile,40.86626445017463,-73.92943688707629,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.38972222222222225,0.016238425925925927,False,
63572901,2025-01-01 01:33:33,2025-01-01 02:05:08,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,BROOKLYN,Closed,,2025-01-01 02:05:12,15 BROOKLYN,48,Precinct 61,Brooklyn,Online,40.5841010008306,-73.95077095462739,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.5263888888888889,0.02193287037037037,False,
63572902,2025-01-01 00:59:22,2025-01-01 02:06:14,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10468,BRONX,Closed,,2025-01-01 02:06:17,07 BRONX,14,Precinct 52,Bronx,Phone,40.86724826637314,-73.89496182021065,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.1144444444444443,0.046435185185185184,False,
63572903,2025-01-01 01:23:38,2025-01-01 08:46:20,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,,Closed,,2025-01-01 08:46:24,12 BROOKLYN,44,Precinct 66,Brooklyn,Online,40.6117039475733,-73.97045180115299,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,7.378333333333333,0.30743055555555554,False,
63572904,2025-01-01 01:25:44,2025-01-01 02:19:00,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10040,NEW YORK,Closed,,2025-01-01 02:19:04,12 MANHATTAN,10,Precinct 34,Manhattan,Online,40.85482728192759,-73.92943094675587,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.8877777777777778,0.03699074074074074,False,
63572905,2025-01-01 01:20:44,2025-01-01 02:21:35,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11101,LONG ISLAND CITY,Closed,,2025-01-01 02:21:37,01 QUEENS,26,Precinct 114,Queens,Mobile,40.75805805039172,-73.94200462542342,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.0141666666666667,0.042256944444444444,False,
63572945,2025-01-01 01:22:08,2025-01-01 02:54:52,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10463,BRONX,Closed,,2025-01-01 02:54:56,08 BRONX,11,Precinct 50,Bronx,Online,40.88957603777641,-73.91092699339634,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.5455555555555556,0.06439814814814815,False,
63572974,2025-01-01 00:51:20,2025-01-01 05:08:32,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10039,NEW YORK,Closed,,2025-01-01 05:08:35,10 MANHATTAN,09,Precinct 32,Manhattan,Phone,40.823814391623685,-73.93828356816849,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,4.286666666666667,0.17861111111111114,False,
63572978,2025-01-01 00:41:30,2025-01-02 17:07:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:08:47,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.433055555555555,1.6847106481481482,False,
63572979,2025-01-01 00:19:55,2025-01-02 17:07:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:08:51,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.79277777777778,1.699699074074074,False,
63573011,2025-01-01 01:42:30,2025-01-02 17:07:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:08:52,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.416111111111114,1.642337962962963,False,
63573016,2025-01-01 01:43:46,2025-01-02 17:07:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:09:04,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.39527777777778,1.6414699074074075,False,
63573024,2025-01-01 01:17:43,2025-01-02 17:07:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:09:01,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.83027777777778,1.6595949074074074,False,
63573036,2025-01-01 01:17:06,2025-01-02 17:07:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:09:59,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.839444444444446,1.6599768518518518,False,
63573060,2025-01-01 01:25:03,2025-01-01 02:40:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,BROOKLYN,Closed,,2025-01-01 02:40:22,04 BROOKLYN,37,Precinct 83,Brooklyn,Online,40.69271181311277,-73.90602972193558,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,1.2547222222222223,0.05228009259259259,False,
63573061,2025-01-01 01:27:15,2025-01-02 17:03:51,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:04:51,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.61,1.6504166666666666,False,
63573065,2025-01-01 00:55:29,2025-01-02 17:03:43,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:04:51,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.13722222222222,1.6723842592592593,False,
63573066,2025-01-01 00:51:02,2025-01-02 17:03:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:04:40,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.213055555555556,1.6755439814814814,False,
63573067,2025-01-01 00:43:31,2025-01-01 02:04:43,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10065,NEW YORK,Closed,,2025-01-01 02:04:46,08 MANHATTAN,05,Precinct 19,Manhattan,Online,40.76189789663315,-73.9615555908387,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.3533333333333333,0.056388888888888884,False,
63573071,2025-01-01 00:50:09,2025-01-01 01:52:38,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10314,STATEN ISLAND,Closed,,2025-01-01 01:52:41,01 STATEN ISLAND,50,Precinct 120,Staten Island,Online,40.61484896293441,-74.11934738924283,True,True,True,True,STATEN ISLAND,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,1.041388888888889,0.0433912037037037,False,
63573072,2025-01-01 00:16:05,2025-01-02 17:03:45,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:05:20,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.794444444444444,1.6997685185185185,False,
63573074,2025-01-01 01:17:25,2025-01-01 02:01:15,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,BROOKLYN,Closed,,2025-01-01 02:01:21,10 BROOKLYN,47,Precinct 68,Brooklyn,Online,40.61748753038704,-74.03787496769677,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.7305555555555555,0.030439814814814812,False,
63573079,2025-01-01 01:19:51,2025-01-01 02:09:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,NEW YORK,Closed,,2025-01-01 02:09:56,12 MANHATTAN,10,Precinct 34,Manhattan,Mobile,40.8650552498901,-73.92697246439968,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.8338888888888889,0.03474537037037037,False,
63573080,2025-01-01 01:51:35,2025-01-01 01:53:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10004,NEW YORK,Closed,,2025-01-01 01:53:31,01 MANHATTAN,01,Precinct 1,Manhattan,Online,40.70440949457478,-74.01021054100694,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.03111111111111111,0.0012962962962962963,False,
63573085,2025-01-01 00:10:15,2025-01-01 09:01:05,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 09:01:10,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.847222222222221,0.36863425925925924,False,
63573096,2025-01-01 01:29:48,2025-01-02 17:03:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:04:48,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.56722222222222,1.648634259259259,False,
63573117,2025-01-01 00:04:01,2025-01-02 17:05:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:07:01,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,41.03138888888889,1.7096412037037039,False,
63573132,2025-01-01 00:48:29,2025-01-02 17:05:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:07:16,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.29,1.67875,False,
63573133,2025-01-01 00:39:20,2025-01-01 03:32:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11421,WOODHAVEN,Closed,,2025-01-01 03:32:38,09 QUEENS,32,Precinct 102,Queens,Phone,40.68636230219849,-73.86631808602273,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,2.8869444444444445,0.12028935185185186,False,
63573137,2025-01-01 01:12:27,2025-01-01 02:05:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,WOODSIDE,Closed,,2025-01-01 02:05:56,02 QUEENS,26,Precinct 108,Queens,Phone,40.7402766854241,-73.89438974623557,True,True,True,True,QUEENS,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.8902777777777777,0.0370949074074074,False,
63573174,2025-01-01 01:44:24,2025-01-02 17:11:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:15:56,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.45166666666667,1.6438194444444445,False,
63573176,2025-01-01 00:58:39,2025-01-02 17:08:17,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:11:22,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.160555555555554,1.6733564814814814,False,
63573183,2025-01-01 01:39:19,2025-01-02 17:08:13,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:11:36,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.48166666666667,1.6450694444444445,False,
63573186,2025-01-01 00:56:07,2025-01-02 17:11:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:15:56,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.254444444444445,1.6772685185185185,False,
63573187,2025-01-01 00:46:35,2025-01-02 17:08:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:09:58,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.36138888888889,1.681724537037037,False,
63573208,2025-01-01 01:20:33,2025-01-01 01:54:48,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10023,NEW YORK,Closed,,2025-01-01 01:54:52,07 MANHATTAN,06,Precinct 20,Manhattan,Phone,40.7781782233673,-73.97651248649123,True,True,True,True,MANHATTAN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.5708333333333333,0.02378472222222222,False,
63573219,2025-01-01 01:35:31,2025-01-02 17:08:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:09:29,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.545833333333334,1.6477430555555557,False,
63573227,2025-01-01 01:50:07,2025-01-02 17:02:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:03:10,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.20944444444444,1.6337268518518517,False,
63573228,2025-01-01 01:20:54,2025-01-02 17:02:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:02:45,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,39.69583333333333,1.6539930555555555,False,
63573229,2025-01-01 01:38:16,2025-01-01 02:32:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,BROOKLYN,Closed,,2025-01-01 02:32:36,16 BROOKLYN,41,Precinct 73,Brooklyn,Mobile,40.667802684179335,-73.90566469196226,True,True,True,True,BROOKLYN,Closed,2025,1,January,Wednesday,1,2025-01-01,True,False,0.9047222222222222,0.037696759259259256,False,
63573230,2025-01-01 00:35:47,2025-01-02 17:09:57,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-02 17:12:25,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,40.56944444444444,1.6903935185185184,False,
63573231,2025-01-01 00:18:43,2025-01-01 09:02:05,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,BRONX,Closed,,2025-01-01 09:02:24,12 BRONX,11,Precinct 47,Bronx,Mobile,40.89187241649303,-73.86016845296459,True,True,True,True,BRONX,Closed,2025,1,January,Wednesday,0,2025-01-01,True,False,8.722777777777777,0.36344907407407406,False,
